type,subtype,ts,user,text,client_msg_id,team,user_team,source_team,user_profile,attachments,blocks,edited,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,replies,is_locked,subscribed,last_read,files,upload,display_as_bot,reactions,parent_user_id,bot_id,bot_profile,inviter,topic
message,,1619334310.0059,U01S79YDELR,,,,,,,,,,,,,,,,,,,"[{'id': 'F0204L8917E', 'created': 1619334305, 'timestamp': 1619334305, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01S79YDELR', 'editable': False, 'size': 4183334, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F0204L8917E/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F0204L8917E/download/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0204L8917E-8790a89f2e/image_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0204L8917E-8790a89f2e/image_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0204L8917E-8790a89f2e/image_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 264, 'thumb_360_h': 360, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0204L8917E-8790a89f2e/image_480.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_480_w': 352, 'thumb_480_h': 480, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0204L8917E-8790a89f2e/image_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_720': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0204L8917E-8790a89f2e/image_720.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_720_w': 528, 'thumb_720_h': 720, 'thumb_800': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0204L8917E-8790a89f2e/image_800.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_800_w': 800, 'thumb_800_h': 1091, 'thumb_960': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0204L8917E-8790a89f2e/image_960.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_960_w': 704, 'thumb_960_h': 960, 'thumb_1024': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0204L8917E-8790a89f2e/image_1024.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_1024_w': 751, 'thumb_1024_h': 1024, 'original_w': 1502, 'original_h': 2048, 'thumb_tiny': 'AwAwACO9I5DYFEchLYPNDt8zfdwBzxk0wSg9GwR1JXrTuLld73FZ/lLZYgnGAaQOX+6WUjt61MpBXIqPduHzbTz0IpWKJhyKKRfujjHtS0CIC7bmU5PbjFDbo/ugelOPDk7iP5U7cRj+LPcdqSBkas5PIpPIQE5A9ucVMCTngjHeoiG3/Ng07gkSKrbR835UuG/vUBlAwOn0pd49/wAqLgRyEjvkdxkUL8x4I2+gNJIEXO4daI1Uj5GIx1x3pagOwFPzYx246Un8ZG3aPX1prkhyMkccZPFIvZTgnrxVWAnAGOp/OjH1/OkBIGNp/MUZP90/nSA//9k=', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01S79YDELR/F0204L8917E/image.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F0204L8917E-3bc738a5bc', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,,,,,
message,,1619335750.0062,U01S79YDELR,,,,,,,,,,,,,,,,,,,"[{'id': 'F020NA0HAU8', 'created': 1619335745, 'timestamp': 1619335745, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01S79YDELR', 'editable': False, 'size': 498347, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F020NA0HAU8/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F020NA0HAU8/download/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020NA0HAU8-1644b9d37e/image_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020NA0HAU8-1644b9d37e/image_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020NA0HAU8-1644b9d37e/image_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 360, 'thumb_360_h': 360, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020NA0HAU8-1644b9d37e/image_480.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_480_w': 480, 'thumb_480_h': 480, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020NA0HAU8-1644b9d37e/image_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_720': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020NA0HAU8-1644b9d37e/image_720.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_720_w': 720, 'thumb_720_h': 720, 'thumb_800': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020NA0HAU8-1644b9d37e/image_800.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_800_w': 800, 'thumb_800_h': 800, 'thumb_960': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020NA0HAU8-1644b9d37e/image_960.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_960_w': 960, 'thumb_960_h': 960, 'thumb_1024': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F020NA0HAU8-1644b9d37e/image_1024.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_1024_w': 1024, 'thumb_1024_h': 1024, 'original_w': 1080, 'original_h': 1080, 'thumb_tiny': 'AwAwADDTOccU3Lf3QPxpSARyM1Dvi9BQA/dLz8i/99Ub5P7g/wC+qX5MA4600Kn/ADzAFAD9x/uj86cMkDPWmeTH/cFPAAGBwBQAU1xheAM0FwDg9aRsSLjJGaAETcR83WnODt+UDNIqBRjNK6h1I3Ee4NMBqls8k1JUJ2xKWJ6d8VKrBhxSAjmGPmVNzAccUqgsvIxn1FO3ex/KlDZ6fypgRxwbCTuzk55qLYscu3zDk84IzVqmGJGOSqk+uKLgIdm35wDj1FEUkbj9329qVlTABXI9MZpFCIflXBPotAH/2Q==', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01S79YDELR/F020NA0HAU8/image.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F020NA0HAU8-bd4c6b7acc', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,"[{'name': 'heart', 'users': ['U01S7BM4N81', 'U01SD3CDH9P'], 'count': 2}]",,,,,
message,,1619336314.0063,U01SJKB2MG8,"I mostly refer to this book, _Web Scraping withPython_ by Ryan Mitchel. Doesn't contain information for docker though",,,,,,,"[{'type': 'rich_text', 'block_id': '=KkhE', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'I mostly refer to this book, '}, {'type': 'text', 'text': 'Web Scraping withPython ', 'style': {'italic': True}}, {'type': 'text', 'text': ""by Ryan Mitchel. Doesn't contain information for docker though""}]}]}]",,1619325545.0053,,,,,,,,,"[{'id': 'F01UXNMDC23', 'created': 1619336212, 'timestamp': 1619336212, 'name': 'Web Scraping With Python, 2nd Ed. - 2018.pdf', 'title': 'Web Scraping With Python, 2nd Ed. - 2018.pdf', 'mimetype': 'application/pdf', 'filetype': 'pdf', 'pretty_type': 'PDF', 'user': 'U01SJKB2MG8', 'editable': False, 'size': 6661744, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01UXNMDC23/web_scraping_with_python__2nd_ed._-_2018.pdf?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01UXNMDC23/download/web_scraping_with_python__2nd_ed._-_2018.pdf?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_pdf': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01UXNMDC23-7748c6e30a/web_scraping_with_python__2nd_ed._-_2018_thumb_pdf.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_pdf_w': 770, 'thumb_pdf_h': 1011, 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01SJKB2MG8/F01UXNMDC23/web_scraping_with_python__2nd_ed._-_2018.pdf', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F01UXNMDC23-b7a4facb59', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,"[{'name': '+1', 'users': ['U01S79YDELR'], 'count': 1}]",U01S79YDELR,,,,
message,,1619336521.0066,U01S79YDELR,"Thanks, <@U01SJKB2MG8>",2a709977-421b-45fc-9d96-a67b2280493a,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '606def897de6', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1910932493456_606def897de66681d932_72.jpg', 'first_name': '', 'real_name': 'Karina Condeixa', 'display_name': 'Karina Condeixa', 'team': 'T01RBRV5F7H', 'name': 'karina.condeixa', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'bsSCZ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Thanks, '}, {'type': 'user', 'user_id': 'U01SJKB2MG8'}]}]}]",,1619325545.0053,,,,,,,,,,,,,U01S79YDELR,,,,
message,,1619344379.0072,U01RXCQHMHT,Thank you <@U01S79YDELR>. Very helpful :slightly_smiling_face:,62cd6543-334d-401b-86a3-d12968f2c519,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7290c61c38a0', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1898002028225_7290c61c38a01ad66680_72.jpg', 'first_name': 'Thanh', 'real_name': 'Thanh Tung Ha Thuc DAFT Berlin March 2021', 'display_name': 'Tony Ha', 'team': 'T01RBRV5F7H', 'name': 'tony.hathuc', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'DeskP', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Thank you '}, {'type': 'user', 'user_id': 'U01S79YDELR'}, {'type': 'text', 'text': '. Very helpful '}, {'type': 'emoji', 'name': 'slightly_smiling_face'}]}]}]",,,,,,,,,,,,,,"[{'name': '+1', 'users': ['U01S79YDELR'], 'count': 1}]",,,,,
message,,1620028236.0036,U01RW140HBP,<https://betterprogramming.pub/10-python-tricks-that-will-wow-you-de450921d96a>,26c4a60d-cda2-4ba7-9ab4-ac6eaabb4f35,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'Medium', 'title': '10 Python Tricks That Will Wow You', 'title_link': 'https://betterprogramming.pub/10-python-tricks-that-will-wow-you-de450921d96a', 'text': 'Handy features to improve your Python programming skills', 'fallback': 'Medium: 10 Python Tricks That Will Wow You', 'image_url': 'https://miro.medium.com/max/1200/1*vSk2B26rbMCrSF7bHFLeaA.jpeg', 'fields': [{'title': 'Reading time', 'value': '4 min read', 'short': True}], 'ts': 1619420645, 'from_url': 'https://betterprogramming.pub/10-python-tricks-that-will-wow-you-de450921d96a', 'image_width': 375, 'image_height': 250, 'image_bytes': 192521, 'service_icon': 'https://miro.medium.com/fit/c/152/152/1*sHhtYhaCe2Uc3IU0IgKwIQ.png', 'id': 1, 'original_url': 'https://betterprogramming.pub/10-python-tricks-that-will-wow-you-de450921d96a'}]","[{'type': 'rich_text', 'block_id': 'U4uv', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://betterprogramming.pub/10-python-tricks-that-will-wow-you-de450921d96a'}]}]}]",,,,,,,,,,,,,,"[{'name': 'eyes', 'users': ['U01RXCQHMHT', 'U01S7BM4N81'], 'count': 2}, {'name': 'ok_hand', 'users': ['U01RN7BVD1C'], 'count': 1}]",,,,,
message,,1620064966.0078,U01SJKB2MG8,"Because I had a couple of questions about `\n` 's in the code - when some of you also scraped the 3 ranks of the Billboard Charts: These are sometimes created by the soup parser. `\n` is a control character. In Python strings these have the effect of escape characters and you want to remove them / substitute them accordingly (with a whitespace for example). Read more here: <https://www.w3schools.com/python/gloss_python_escape_characters.asp>

you can test them out by printing some string that includes those characters",2d3d4671-19f7-45d5-a765-8962b86e42a9,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '88fa894fdb53', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1885033153332_88fa894fdb5366452adf_72.jpg', 'first_name': 'Florian', 'real_name': 'Florian Titze', 'display_name': 'Flo Titze', 'team': 'T01RBRV5F7H', 'name': 'florian.titze', 'is_restricted': False, 'is_ultra_restricted': False}","[{'title': 'Python Escape Characters', 'title_link': 'https://www.w3schools.com/python/gloss_python_escape_characters.asp', 'text': 'Well organized and easy to understand Web building tutorials with lots of examples of how to use HTML, CSS, JavaScript, SQL, PHP, Python, Bootstrap, Java and XML.', 'fallback': 'Python Escape Characters', 'from_url': 'https://www.w3schools.com/python/gloss_python_escape_characters.asp', 'service_icon': 'https://www.w3schools.com/favicon.ico', 'service_name': 'w3schools.com', 'id': 1, 'original_url': 'https://www.w3schools.com/python/gloss_python_escape_characters.asp'}]","[{'type': 'rich_text', 'block_id': 'V6Kmv', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Because I had a couple of questions about '}, {'type': 'text', 'text': '\\n', 'style': {'code': True}}, {'type': 'text', 'text': "" 's in the code - when some of you also scraped the 3 ranks of the Billboard Charts: These are sometimes created by the soup parser. ""}, {'type': 'text', 'text': '\\n', 'style': {'code': True}}, {'type': 'text', 'text': ' is a control character. In Python strings these have the effect of escape characters and you want to remove them / substitute them accordingly (with a whitespace for example). Read more here: '}, {'type': 'link', 'url': 'https://www.w3schools.com/python/gloss_python_escape_characters.asp'}, {'type': 'text', 'text': '\n\nyou can test them out by printing some string that includes those characters'}]}]}]",,,,,,,,,,,,,,,,,,,
message,,1617355444.001,U01SK96QF5E,This guy collected a list of ML concepts explained with interactive visualisations: <https://medium.com/analytics-vidhya/awesome-machine-learning-visualizations-5208f1617ec5>,65d4ff4e-81ca-4cc9-bc48-747d308b5dba,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '94c1e7ff9e09', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1883381430979_94c1e7ff9e09a95d14cb_72.jpg', 'first_name': 'Lilla', 'real_name': 'Lilla Szulyovszky', 'display_name': 'lilla', 'team': 'T01RBRV5F7H', 'name': 'lilla.szulyovszky', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'Medium', 'title': 'Awesome Machine Learning Visualizations', 'title_link': 'https://medium.com/analytics-vidhya/awesome-machine-learning-visualizations-5208f1617ec5', 'text': 'A curated list of visualizations/animations of Machine learning algorithms', 'fallback': 'Medium: Awesome Machine Learning Visualizations', 'image_url': 'https://miro.medium.com/max/1200/0*SLWjcL1XahiAYZqV', 'fields': [{'title': 'Reading time', 'value': '3 min read', 'short': True}], 'ts': 1580992518, 'from_url': 'https://medium.com/analytics-vidhya/awesome-machine-learning-visualizations-5208f1617ec5', 'image_width': 375, 'image_height': 250, 'image_bytes': 89875, 'service_icon': 'https://miro.medium.com/fit/c/152/152/1*sHhtYhaCe2Uc3IU0IgKwIQ.png', 'id': 1, 'original_url': 'https://medium.com/analytics-vidhya/awesome-machine-learning-visualizations-5208f1617ec5'}]","[{'type': 'rich_text', 'block_id': 'D4H', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'This guy collected a list of ML concepts explained with interactive visualisations: '}, {'type': 'link', 'url': 'https://medium.com/analytics-vidhya/awesome-machine-learning-visualizations-5208f1617ec5'}]}]}]",,,,,,,,,,,,,,"[{'name': 'raised_hands', 'users': ['U01S1CWGTU4', 'U01RN7BVD1C', 'U01S7KCL3DF', 'U01RKN0EGDV', 'U01RXCQHMHT', 'U01RW140HBP'], 'count': 6}]",,,,,
message,,1617101341.012,U01RSRE0N3D,I uploaded the notebook in the *<https://www.notion.so/ironhack/Python-fundamentals-the-vanilla-python-cd347c74ccf64fa49d4be5ccbffed42a|Notion Calendar>* :v::skin-tone-2:,df795e3c-cb38-4b8c-8e17-7e13580f43bb,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '5b0571ca5e6f', 'image_72': 'https://avatars.slack-edge.com/2021-03-18/1876877550179_5b0571ca5e6fe1f759fe_72.jpg', 'first_name': 'Kosta', 'real_name': 'Kosta', 'display_name': 'Kosta', 'team': 'T01RBRV5F7H', 'name': 'kostadin.mitkov', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'ironhack on Notion', 'title': 'Python fundamentals (the vanilla python)', 'title_link': 'https://www.notion.so/ironhack/Python-fundamentals-the-vanilla-python-cd347c74ccf64fa49d4be5ccbffed42a', 'text': 'Kosta - python objects review - for /while loops', 'fallback': 'ironhack on Notion: Python fundamentals (the vanilla python)', 'from_url': 'https://www.notion.so/ironhack/Python-fundamentals-the-vanilla-python-cd347c74ccf64fa49d4be5ccbffed42a', 'service_icon': 'https://www.notion.so/images/favicon.ico', 'id': 1, 'original_url': 'https://www.notion.so/ironhack/Python-fundamentals-the-vanilla-python-cd347c74ccf64fa49d4be5ccbffed42a'}]","[{'type': 'rich_text', 'block_id': 'fxM0', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'I uploaded the notebook in the '}, {'type': 'link', 'url': 'https://www.notion.so/ironhack/Python-fundamentals-the-vanilla-python-cd347c74ccf64fa49d4be5ccbffed42a', 'text': 'Notion Calendar', 'style': {'bold': True}}, {'type': 'text', 'text': ' '}, {'type': 'emoji', 'name': 'v', 'skin_tone': 2}]}]}]",,1617101341.012,23.0,7.0,1617102431.0211,"['U01S79YDELR', 'U01S7BM4N81', 'U01RXCQHMHT', 'U01RN7BVD1C', 'U01SJKB2MG8', 'U01RSRE0N3D', 'U01RW140HBP']","[{'user': 'U01S79YDELR', 'ts': '1617101758.013900'}, {'user': 'U01S7BM4N81', 'ts': '1617101796.014300'}, {'user': 'U01RXCQHMHT', 'ts': '1617101802.014500'}, {'user': 'U01RXCQHMHT', 'ts': '1617101807.014700'}, {'user': 'U01S79YDELR', 'ts': '1617101821.014900'}, {'user': 'U01S79YDELR', 'ts': '1617101840.015100'}, {'user': 'U01RXCQHMHT', 'ts': '1617101840.015300'}, {'user': 'U01RN7BVD1C', 'ts': '1617101841.015500'}, {'user': 'U01RXCQHMHT', 'ts': '1617101872.015700'}, {'user': 'U01RXCQHMHT', 'ts': '1617101883.015900'}, {'user': 'U01S79YDELR', 'ts': '1617101902.016100'}, {'user': 'U01S79YDELR', 'ts': '1617101921.016300'}, {'user': 'U01SJKB2MG8', 'ts': '1617101948.016600'}, {'user': 'U01RSRE0N3D', 'ts': '1617101979.016900'}, {'user': 'U01RN7BVD1C', 'ts': '1617102027.017700'}, {'user': 'U01SJKB2MG8', 'ts': '1617102050.018100'}, {'user': 'U01SJKB2MG8', 'ts': '1617102094.018800'}, {'user': 'U01RN7BVD1C', 'ts': '1617102146.019500'}, {'user': 'U01S79YDELR', 'ts': '1617102184.019900'}, {'user': 'U01RXCQHMHT', 'ts': '1617102199.020100'}, {'user': 'U01SJKB2MG8', 'ts': '1617102237.020300'}, {'user': 'U01SJKB2MG8', 'ts': '1617102342.020500'}, {'user': 'U01RW140HBP', 'ts': '1617102431.021100'}]",0.0,1.0,1617102431.0211,,,,"[{'name': 'raised_hands', 'users': ['U01S7BM4N81', 'U01S7KCL3DF', 'U01RXCQHMHT'], 'count': 3}, {'name': '+1', 'users': ['U01S79YDELR', 'U01S133DZ9A'], 'count': 2}]",,,,,
message,,1617101758.0139,U01S79YDELR,"how can I download as ipynb as this extension, not as js or html?",ed3dda0f-11e8-4b1d-aac3-9fabc29672b4,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '606def897de6', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1910932493456_606def897de66681d932_72.jpg', 'first_name': '', 'real_name': 'Karina Condeixa', 'display_name': 'Karina Condeixa', 'team': 'T01RBRV5F7H', 'name': 'karina.condeixa', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '39a', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'how can I download as ipynb as this extension, not as js or html?'}]}]}]",,1617101341.012,,,,,,,,,,,,,U01RSRE0N3D,,,,
message,,1617101796.0143,U01S7BM4N81,"seconded, seems to be not working. Can you maybe zip it up Kosta?",82b9a3a3-200e-42ce-a823-f613c20b1145,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '08kJ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'seconded, seems to be not working. Can you maybe zip it up Kosta?'}]}]}]",,1617101341.012,,,,,,,,,,,,,U01RSRE0N3D,,,,
message,,1617101802.0145,U01RXCQHMHT,Save as,0510a480-e687-46d5-a54e-55b1d620eb7a,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7290c61c38a0', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1898002028225_7290c61c38a01ad66680_72.jpg', 'first_name': 'Thanh', 'real_name': 'Thanh Tung Ha Thuc DAFT Berlin March 2021', 'display_name': 'Tony Ha', 'team': 'T01RBRV5F7H', 'name': 'tony.hathuc', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'he=a', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Save as'}]}]}]",,1617101341.012,,,,,,,,,,,,,U01RSRE0N3D,,,,
message,,1617101807.0147,U01RXCQHMHT,choose all files,1c9b97c5-8130-416e-905f-7baa82fdf579,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7290c61c38a0', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1898002028225_7290c61c38a01ad66680_72.jpg', 'first_name': 'Thanh', 'real_name': 'Thanh Tung Ha Thuc DAFT Berlin March 2021', 'display_name': 'Tony Ha', 'team': 'T01RBRV5F7H', 'name': 'tony.hathuc', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'hH8', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'choose all files'}]}]}]",,1617101341.012,,,,,,,,,,,,,U01RSRE0N3D,,,,
message,,1617101821.0149,U01S79YDELR,save as save as hml and many js,8be3e377-f04f-4ba7-9c0f-3da0caed2099,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '606def897de6', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1910932493456_606def897de66681d932_72.jpg', 'first_name': '', 'real_name': 'Karina Condeixa', 'display_name': 'Karina Condeixa', 'team': 'T01RBRV5F7H', 'name': 'karina.condeixa', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'XaWz', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'save as save as hml and many js'}]}]}]",,1617101341.012,,,,,,,,,,,,,U01RSRE0N3D,,,,
message,,1617101840.0151,U01S79YDELR,even I rename ipynb,e673ada3-480f-4a3a-9d75-21d1f41403cc,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '606def897de6', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1910932493456_606def897de66681d932_72.jpg', 'first_name': '', 'real_name': 'Karina Condeixa', 'display_name': 'Karina Condeixa', 'team': 'T01RBRV5F7H', 'name': 'karina.condeixa', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '3QuZ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'even I rename ipynb'}]}]}]",,1617101341.012,,,,,,,,,,,,,U01RSRE0N3D,,,,
message,,1617101840.0153,U01RXCQHMHT,"remove "".txt""

and put "".ipynb"" at the end",7a2b28b9-ed30-4653-a37c-1ba30f064aa7,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7290c61c38a0', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1898002028225_7290c61c38a01ad66680_72.jpg', 'first_name': 'Thanh', 'real_name': 'Thanh Tung Ha Thuc DAFT Berlin March 2021', 'display_name': 'Tony Ha', 'team': 'T01RBRV5F7H', 'name': 'tony.hathuc', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'QeK', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'remove "".txt""\n\nand put "".ipynb"" at the end'}]}]}]",,1617101341.012,,,,,,,,,,,,,U01RSRE0N3D,,,,
